bay_id,st_marker_id,status,location,lat,lon
1841,2549S,Unoccupied,"(-37.813808533838944, 144.96091705535343)",-37.813808533838944,144.96091705535343
3988,C5944,Unoccupied,"(-37.80405062926678, 144.9539715127865)",-37.80405062926678,144.9539715127865
4939,9365S,Present,"(-37.82969645767511, 144.96786147347694)",-37.82969645767511,144.96786147347694
2627,2882N,Unoccupied,"(-37.81059440284895, 144.96769166240483)",-37.81059440284895,144.96769166240483
3087,5230E,Present,"(-37.805283077166095, 144.9572972297695)",-37.805283077166095,144.9572972297695
5891,C9004,Unoccupied,"(-37.80285527241979, 144.9668733826557)",-37.80285527241979,144.9668733826557
2202,3876N,Unoccupied,"(-37.81146183013334, 144.9571958930892)",-37.81146183013334,144.9571958930892
5100,9898N,Unoccupied,"(-37.825504773219706, 144.96878836099705)",-37.825504773219706,144.96878836099705
910,C666,Present,"(-37.81445232772084, 144.96885430889915)",-37.81445232772084,144.96885430889915
1475,1789S,Unoccupied,"(-37.81739263117936, 144.96389994005722)",-37.81739263117936,144.96389994005722
6723,2258N,Unoccupied,"(-37.8167967379967, 144.9579324707891)",-37.8167967379967,144.9579324707891
5011,9443S,Unoccupied,"(-37.830222665972336, 144.96604735511164)",-37.830222665972336,144.96604735511164
4040,C6118,Unoccupied,"(-37.80458611640021, 144.95236361491027)",-37.80458611640021,144.95236361491027
5854,C9118,Unoccupied,"(-37.798401507941904, 144.96474236310831)",-37.798401507941904,144.96474236310831
4421,C7682,Unoccupied,"(-37.803682008212505, 144.95524866067768)",-37.803682008212505,144.95524866067768
4714,8662E,Unoccupied,"(-37.82542212538712, 144.96284646516577)",-37.82542212538712,144.96284646516577
1693,2244N,Present,"(-37.816317970037694, 144.9597641507715)",-37.816317970037694,144.9597641507715
6102,C13504,Unoccupied,"(-37.81922796888642, 144.94590260169764)",-37.81922796888642,144.94590260169764
4593,8321W,Unoccupied,"(-37.82502546531653, 144.96818034759517)",-37.82502546531653,144.96818034759517
1417,1615S,Unoccupied,"(-37.816398636318084, 144.97138622152843)",-37.816398636318084,144.97138622152843
2665,10173W,Present,"(-37.80424624833567, 144.94931762698118)",-37.80424624833567,144.94931762698118
2637,10107W,Unoccupied,"(-37.80368347160326, 144.9478867437966)",-37.80368347160326,144.9478867437966
3031,5131W,Unoccupied,"(-37.803159711547586, 144.9570208009787)",-37.803159711547586,144.9570208009787
1152,C1246,Unoccupied,"(-37.812154520306905, 144.9593977582353)",-37.812154520306905,144.9593977582353
1153,C1248,Unoccupied,"(-37.81188955495481, 144.95927882242853)",-37.81188955495481,144.95927882242853
4059,C6156,Unoccupied,"(-37.803989693655744, 144.9524689418696)",-37.803989693655744,144.9524689418696
4603,8332E,Unoccupied,"(-37.82473441651419, 144.9683888995005)",-37.82473441651419,144.9683888995005
4974,9403S,Unoccupied,"(-37.82989051614691, 144.96719278161615)",-37.82989051614691,144.96719278161615
3701,7666N,Present,"(-37.80386306877267, 144.95772614468908)",-37.80386306877267,144.95772614468908
6241,13358E,Unoccupied,"(-37.82203849301031, 144.9477981508007)",-37.82203849301031,144.9477981508007
5132,9945S,Unoccupied,"(-37.82604382216543, 144.96730883675184)",-37.82604382216543,144.96730883675184
6335,13488E,Present,"(-37.81965271469275, 144.95056196112904)",-37.81965271469275,144.95056196112904
5113,9918N,Unoccupied,"(-37.8255856298431, 144.96851178027129)",-37.8255856298431,144.96851178027129
4876,9290N,Unoccupied,"(-37.82906481199191, 144.96960285206353)",-37.82906481199191,144.96960285206353
5301,9539S,Unoccupied,"(-37.828207237429915, 144.96510409659405)",-37.828207237429915,144.96510409659405
6209,13280N,Present,"(-37.81480383466083, 144.94539994352607)",-37.81480383466083,144.94539994352607
2681,10190E,Unoccupied,"(-37.80379246057316, 144.9495876166959)",-37.80379246057316,144.9495876166959
6156,C13726,Present,"(-37.820079544481956, 144.94295514316474)",-37.820079544481956,144.94295514316474
1990,3408N,Unoccupied,"(-37.81016770694286, 144.9655756893232)",-37.81016770694286,144.9655756893232
4062,C6162,Unoccupied,"(-37.803909202125304, 144.9524831784812)",-37.803909202125304,144.9524831784812
6011,13021S,Unoccupied,"(-37.820019971813835, 144.9511744817139)",-37.820019971813835,144.9511744817139
4561,8002E,Unoccupied,"(-37.83015794834702, 144.9693398799236)",-37.83015794834702,144.9693398799236
5035,9511S,Unoccupied,"(-37.82845408997369, 144.96637871858866)",-37.82845408997369,144.96637871858866
1745,2359S,Unoccupied,"(-37.8122837293122, 144.97015277496706)",-37.8122837293122,144.97015277496706
6135,C13644,Unoccupied,"(-37.81977373071475, 144.9440145055217)",-37.81977373071475,144.9440145055217
4985,9417S,Unoccupied,"(-37.830086551284325, 144.96651645702718)",-37.830086551284325,144.96651645702718
3661,7620N,Unoccupied,"(-37.80498763656492, 144.94875372356168)",-37.80498763656492,144.94875372356168
3111,5268E,Unoccupied,"(-37.80477356402564, 144.95739668495838)",-37.80477356402564,144.95739668495838
4877,9292N,Unoccupied,"(-37.82907502979826, 144.96956775385016)",-37.82907502979826,144.96956775385016
5068,9845S,Unoccupied,"(-37.82535788771055, 144.96966134096016)",-37.82535788771055,144.96966134096016
2687,10196E,Unoccupied,"(-37.80363260222154, 144.94961580163655)",-37.80363260222154,144.94961580163655
5051,9828N,Unoccupied,"(-37.825070695379665, 144.9702829329751)",-37.825070695379665,144.9702829329751
4615,8345W,Unoccupied,"(-37.82404081749422, 144.96848053408235)",-37.82404081749422,144.96848053408235
6761,13105W,Unoccupied,"(-37.82082484971629, 144.9441378971885)",-37.82082484971629,144.9441378971885
2353,3052N,Unoccupied,"(-37.813190421481636, 144.95880038177285)",-37.813190421481636,144.95880038177285
1514,1873S,Present,"(-37.81971778042787, 144.9561527950336)",-37.81971778042787,144.9561527950336
2565,C3120,Unoccupied,"(-37.81349988040017, 144.95808871510755)",-37.81349988040017,144.95808871510755
5303,9535S,Unoccupied,"(-37.828220520990556, 144.965172806929)",-37.828220520990556,144.965172806929
2547,C3070,Unoccupied,"(-37.813320247265764, 144.9587044313784)",-37.813320247265764,144.9587044313784
6038,13087S,Present,"(-37.82110352876951, 144.9428860551576)",-37.82110352876951,144.9428860551576
6267,13337W,Unoccupied,"(-37.81914482119926, 144.9484106244932)",-37.81914482119926,144.9484106244932
3937,C5790,Unoccupied,"(-37.804085208998885, 144.95546730823222)",-37.804085208998885,144.95546730823222
6137,C13652,Unoccupied,"(-37.819793849177344, 144.94394541686725)",-37.819793849177344,144.94394541686725
6173,13236N,Unoccupied,"(-37.819446126783916, 144.94483434404276)",-37.819446126783916,144.94483434404276
4430,C7700,Unoccupied,"(-37.80363224544294, 144.9548103245295)",-37.80363224544294,144.9548103245295
4574,8015W,Unoccupied,"(-37.82974047092655, 144.96902592745062)",-37.82974047092655,144.96902592745062
5884,12901S,Unoccupied,"(-37.79851767140652, 144.96497972045887)",-37.79851767140652,144.96497972045887
748,C232,Present,"(-37.81555296394954, 144.97216936197606)",-37.81555296394954,144.97216936197606
3095,5246E,Unoccupied,"(-37.80510084909001, 144.9573328769556)",-37.80510084909001,144.9573328769556
763,C296,Unoccupied,"(-37.814780279771405, 144.97181040060005)",-37.814780279771405,144.97181040060005
6085,13235S,Unoccupied,"(-37.819596595748976, 144.94494170289573)",-37.819596595748976,144.94494170289573
2237,3924N,Unoccupied,"(-37.812140156085434, 144.95482142773676)",-37.812140156085434,144.95482142773676
2566,C3122,Unoccupied,"(-37.81350864184952, 144.95805871730525)",-37.81350864184952,144.95805871730525
2533,C3014,Present,"(-37.81317933978365, 144.95918685381884)",-37.81317933978365,144.95918685381884
4582,8308E,Unoccupied,"(-37.82536518819869, 144.96819808421407)",-37.82536518819869,144.96819808421407
3106,5263W,Unoccupied,"(-37.80471847464309, 144.95727522154303)",-37.80471847464309,144.95727522154303
3704,7670N,Unoccupied,"(-37.80379372113377, 144.95711295373144)",-37.80379372113377,144.95711295373144
3995,C5958,Unoccupied,"(-37.80387723844995, 144.95400241254293)",-37.80387723844995,144.95400241254293
5347,8875W,Unoccupied,"(-37.825353797628004, 144.9606383154937)",-37.825353797628004,144.9606383154937
3959,C5886,Present,"(-37.804977874965644, 144.9538059499031)",-37.804977874965644,144.9538059499031
4799,9118N,Present,"(-37.83012566961645, 144.97030567432898)",-37.83012566961645,144.97030567432898
6892,14231W,Unoccupied,"(-37.79558350805505, 144.96473230587634)",-37.79558350805505,144.96473230587634
5070,9847S,Unoccupied,"(-37.825375869666324, 144.96959683137294)",-37.825375869666324,144.96959683137294
2363,3095S,Unoccupied,"(-37.813552382566165, 144.95822787806935)",-37.813552382566165,144.95822787806935
6262,13428E,Present,"(-37.8199993586387, 144.94819170152437)",-37.8199993586387,144.94819170152437
1770,2399S,Unoccupied,"(-37.81491426983653, 144.96116498296556)",-37.81491426983653,144.96116498296556
1413,1607S,Unoccupied,"(-37.81631908175282, 144.97165640052418)",-37.81631908175282,144.97165640052418
2131,3707S,Unoccupied,"(-37.80916993592463, 144.96551450156215)",-37.80916993592463,144.96551450156215
4599,8328E,Unoccupied,"(-37.82483957874996, 144.96835715078439)",-37.82483957874996,144.96835715078439
1429,1664N,Unoccupied,"(-37.81859607393184, 144.96319319654387)",-37.81859607393184,144.96319319654387
3953,C5874,Unoccupied,"(-37.80512030839985, 144.95378052840346)",-37.80512030839985,144.95378052840346
3058,5180E,Present,"(-37.81119449775253, 144.957505390307)",-37.81119449775253,144.957505390307
6883,14213W,Unoccupied,"(-37.79609380730997, 144.9646452803454)",-37.79609380730997,144.9646452803454
3942,C5800,Unoccupied,"(-37.803932783966495, 144.95549470757186)",-37.803932783966495,144.95549470757186
3076,5209W,Unoccupied,"(-37.80558031124342, 144.95711815566426)",-37.80558031124342,144.95711815566426
3157,5349W,Unoccupied,"(-37.81024100004974, 144.95559305978995)",-37.81024100004974,144.95559305978995
5053,9830N,Unoccupied,"(-37.82507880504184, 144.97025523828952)",-37.82507880504184,144.97025523828952
1304,1295W,Unoccupied,"(-37.81845605450276, 144.95935770486003)",-37.81845605450276,144.95935770486003
2196,3869S,Unoccupied,"(-37.81149890958072, 144.95755272246382)",-37.81149890958072,144.95755272246382
1691,2242N,Present,"(-37.81629841646186, 144.959832162333)",-37.81629841646186,144.959832162333
6669,8655W,Present,"(-37.825517558370194, 144.96253506329526)",-37.825517558370194,144.96253506329526
1692,2243S,Unoccupied,"(-37.816532132849346, 144.9591921664662)",-37.816532132849346,144.9591921664662
2542,C3050,Unoccupied,"(-37.81327695117115, 144.95885266404122)",-37.81327695117115,144.95885266404122
1752,2373S,Unoccupied,"(-37.81241491045412, 144.9697055474955)",-37.81241491045412,144.9697055474955
1830,2504N,Unoccupied,"(-37.8108185142498, 144.97097691844706)",-37.8108185142498,144.97097691844706
3984,C5936,Present,"(-37.80414982555552, 144.95395385533615)",-37.80414982555552,144.95395385533615
6717,2246N,Unoccupied,"(-37.81668594938884, 144.95832240845584)",-37.81668594938884,144.95832240845584
2344,3004N,Unoccupied,"(-37.81308979709492, 144.9591459900784)",-37.81308979709492,144.9591459900784
6176,13242N,Unoccupied,"(-37.819613851850605, 144.9442484098157)",-37.819613851850605,144.9442484098157
690,362E,Unoccupied,"(-37.813561782084676, 144.97137462942192)",-37.813561782084676,144.97137462942192
2704,10336E,Unoccupied,"(-37.803384846298705, 144.9439654201119)",-37.803384846298705,144.9439654201119
6069,13203S,Unoccupied,"(-37.818681558834875, 144.94813304068293)",-37.818681558834875,144.94813304068293
4114,C6380,Unoccupied,"(-37.804008866097604, 144.95095945647938)",-37.804008866097604,144.95095945647938
858,675W,Unoccupied,"(-37.81430888547243, 144.96866608962)",-37.81430888547243,144.96866608962
4964,9393S,Unoccupied,"(-37.829842730512624, 144.96735787456745)",-37.829842730512624,144.96735787456745
4106,C6356,Unoccupied,"(-37.80419441414472, 144.9509265514256)",-37.80419441414472,144.9509265514256
4586,8314E,Unoccupied,"(-37.825207459129814, 144.96824537405004)",-37.825207459129814,144.96824537405004
5064,9841S,Unoccupied,"(-37.825320584019224, 144.9697891887252)",-37.825320584019224,144.9697891887252
1740,2348N,Present,"(-37.81186443337508, 144.97103114566687)",-37.81186443337508,144.97103114566687
5121,9934N,Unoccupied,"(-37.82585564463342, 144.96760905564972)",-37.82585564463342,144.96760905564972
4611,8341W,Unoccupied,"(-37.824185509367624, 144.96843740980995)",-37.824185509367624,144.96843740980995
